fid,class1,class2,subclass2,class3,croptyp2,partition
13236,**,C,**,**,C,100
13237,**,C,**,**,C,80
13238,**,C,**,**,C,64
13239,**,C,**,**,C,42
13240,**,C,**,**,C,23
13241,**,C,**,**,C,16
13242,**,C,**,**,C,7
13243,**,C,**,**,C,35
13244,**,C,**,**,C,28
13245,**,C,**,**,C,70
13246,**,C,**,**,C,79
13247,**,C,**,**,C,43
13248,**,C,**,**,C,71
13249,**,C,**,**,C,35
13250,**,C,**,**,C,42
13251,**,C,**,**,C,3
13252,**,C,**,**,C,68
13253,**,C,**,**,C,37
13254,**,C,**,**,C,44
13255,**,C,**,**,C,13
13256,**,C,**,**,C,35
13257,**,C,**,**,C,47
13258,**,C,**,**,C,12
13259,**,C,**,**,C,90
13260,**,C,**,**,C,19
13261,**,C,**,**,C,69
13262,**,C,**,**,C,41
13263,**,C,**,**,C,27
13264,**,C,**,**,C,81
13265,**,C,**,**,C,24
13266,**,C,**,**,C,16
13267,**,C,**,**,C,85
13268,**,C,**,**,C,61
13269,**,C,**,**,C,6
13270,**,C,**,**,C,10
13271,**,C,**,**,C,24
13272,**,C,**,**,C,30
13273,**,C,**,**,C,98
13274,**,C,**,**,C,14
13275,**,C,**,**,C,48
13276,**,C,**,**,C,77
13277,**,C,**,**,C,20
13278,**,C,**,**,C,59
13279,**,C,**,**,C,39
13280,**,C,**,**,C,73
13281,**,C,**,**,C,6
13282,**,C,**,**,C,61
13283,**,C,**,**,C,24
13284,**,C,**,**,C,80
13285,**,C,**,**,C,66
13286,**,C,**,**,C,25
13287,**,C,**,**,C,5
13288,**,C,**,**,C,70
13289,**,C,**,**,C,91
13290,**,C,**,**,C,66
13291,**,C,**,**,C,65
13292,**,C,**,**,C,16
13293,**,C,**,**,C,67
13294,**,C,**,**,C,59
13295,**,C,**,**,C,99
13296,**,C,**,**,C,86
13297,**,C,**,**,C,50
13298,**,C,**,**,C,69
13299,**,C,**,**,C,83
13300,**,C,**,**,C,61
13301,**,C,**,**,C,92
13302,**,C,**,**,C,4
13303,**,C,**,**,C,60
13304,**,C,**,**,C,29
13305,**,C,**,**,C,62
13306,**,C,**,**,C,88
13307,**,C,**,**,C,50
13308,**,C,**,**,C,11
13309,**,C,**,**,C,86
13310,**,C,**,**,C,55
13311,**,C,**,**,C,44
13312,**,C,**,**,C,68
13313,**,C,**,**,C,1
13314,**,C,**,**,C,60
13315,**,C,**,**,C,87
13316,**,C,**,**,C,63
13317,**,C,**,**,C,30
13318,**,C,**,**,C,65
13319,**,C,**,**,C,16
13320,**,C,**,**,C,24
13321,**,C,**,**,C,91
13322,**,C,**,**,C,5
13323,**,C,**,**,C,20
13324,**,C,**,**,C,16
13325,**,C,**,**,C,1
13326,**,C,**,**,C,50
13327,**,C,**,**,C,28
13328,**,C,**,**,C,69
13329,**,C,**,**,C,23
13330,**,C,**,**,C,6
13331,**,C,**,**,C,96
13332,**,C,**,**,C,58
13333,**,C,**,**,C,79
13334,**,C,**,**,C,7
13335,**,C,**,**,C,52
13336,**,C,**,**,C,68
13337,**,C,**,**,C,14
13338,**,C,**,**,C,3
13339,**,C,**,**,C,86
13340,**,C,**,**,C,84
13341,**,C,**,**,C,38
13342,**,C,**,**,C,41
13343,**,C,**,**,C,91
13344,**,C,**,**,C,61
13345,**,C,**,**,C,54
13346,**,C,**,**,C,50
13347,**,C,**,**,C,81
13348,**,C,**,**,C,24
13349,**,C,**,**,C,99
13350,**,C,**,**,C,94
13351,**,C,**,**,C,55
13352,**,C,**,**,C,91
13353,**,C,**,**,C,70
13354,**,C,**,**,C,1
13355,**,C,**,**,C,92
13356,**,C,**,**,C,60
13357,**,C,**,**,C,85
13358,**,C,**,**,C,33
13359,**,C,**,**,C,13
13360,**,C,**,**,C,22
13361,**,C,**,**,C,51
13362,**,C,**,**,C,61
13363,**,C,**,**,C,70
13364,**,C,**,**,C,54
13365,**,C,**,**,C,24
13366,**,C,**,**,C,2
13367,**,C,**,**,C,40
13368,**,C,**,**,C,86
13369,**,C,**,**,C,31
13370,**,C,**,**,C,72
13371,**,C,**,**,C,98
13372,**,C,**,**,C,47
13373,**,C,**,**,C,73
13374,**,C,**,**,C,65
13375,**,C,**,**,C,9
13376,**,C,**,**,C,61
13377,**,C,**,**,C,68
13378,**,C,**,**,C,68
13379,**,C,**,**,C,72
13380,**,C,**,**,C,95
13381,**,C,**,**,C,100
13382,**,C,**,**,C,50
13383,**,C,**,**,C,77
13384,**,C,**,**,C,26
13385,**,C,**,**,C,52
13386,**,C,**,**,C,85
13387,**,C,**,**,C,99
13388,**,C,**,**,C,42
13389,**,C,**,**,C,76
13390,**,C,**,**,C,69
13391,**,C,**,**,C,75
13392,**,C,**,**,C,14
13393,**,C,**,**,C,84
13394,**,C,**,**,C,80
13395,**,C,**,**,C,23
13396,**,C,**,**,C,80
13397,**,C,**,**,C,4
13398,**,C,**,**,C,19
13399,**,C,**,**,C,94
13400,**,C,**,**,C,15
13401,**,C,**,**,C,14
13402,**,C,**,**,C,93
13403,**,C,**,**,C,24
13404,**,C,**,**,C,32
13405,**,C,**,**,C,84
13406,**,C,**,**,C,90
13407,**,C,**,**,C,5
13408,**,C,**,**,C,37
13409,**,C,**,**,C,47
13410,**,C,**,**,C,99
13411,**,C,**,**,C,19
13412,**,C,**,**,C,92
13413,**,C,**,**,C,21
13414,**,C,**,**,C,31
13415,**,C,**,**,C,83
13416,**,C,**,**,C,65
13417,**,C,**,**,C,36
13418,**,C,**,**,C,89
13419,**,C,**,**,C,49
13420,**,C,**,**,C,87
13421,**,C,**,**,C,25
13422,**,C,**,**,C,56
13423,**,C,**,**,C,79
13424,**,C,**,**,C,30
13425,**,C,**,**,C,32
13426,**,C,**,**,C,42
13427,**,C,**,**,C,75
13428,**,C,**,**,C,6
13429,**,C,**,**,C,94
13430,**,C,**,**,C,95
13431,**,C,**,**,C,86
13432,**,C,**,**,C,48
13433,**,C,**,**,C,3
13434,**,C,**,**,C,94
13435,**,C,**,**,C,1
13436,**,C,**,**,C,79
13437,**,C,**,**,C,3
13438,**,C,**,**,C,99
13439,**,C,**,**,C,22
13440,**,C,**,**,C,94
13441,**,C,**,**,C,54
13442,**,C,**,**,C,47
13443,**,C,**,**,C,28
13444,**,C,**,**,C,64
13445,**,C,**,**,C,90
13446,**,C,**,**,C,86
13447,**,C,**,**,C,47
13448,**,C,**,**,C,50
13449,**,C,**,**,C,20
13450,**,C,**,**,C,79
13451,**,C,**,**,C,40
13452,**,C,**,**,C,18
13453,**,C,**,**,C,17
13454,**,C,**,**,C,60
13455,**,C,**,**,C,3
13456,**,C,**,**,C,67
13457,**,C,**,**,C,29
13458,**,C,**,**,C,83
13459,**,C,**,**,C,40
13460,**,C,**,**,C,65
13461,**,C,**,**,C,38
13462,**,C,**,**,C,99
13463,**,C,**,**,C,95
13464,**,C,**,**,C,61
13465,**,C,**,**,C,11
13466,**,C,**,**,C,68
13467,**,C,**,**,C,25
13468,**,C,**,**,C,73
13469,**,C,**,**,C,79
13470,**,C,**,**,C,49
13471,**,C,**,**,C,18
13472,**,C,**,**,C,39
13473,**,C,**,**,C,87
13474,**,C,**,**,C,20
13475,**,C,**,**,C,90
13476,**,C,**,**,C,11
13477,**,C,**,**,C,67
13478,**,C,**,**,C,70
13479,**,C,**,**,C,58
13480,**,C,**,**,C,26
13481,**,C,**,**,C,44
13482,**,C,**,**,C,94
13483,**,C,**,**,C,66
13484,**,C,**,**,C,3
13485,**,C,**,**,C,75
13486,**,C,**,**,C,13
13487,**,C,**,**,C,98
13488,**,C,**,**,C,46
13489,**,C,**,**,C,97
13490,**,C,**,**,C,87
13491,**,C,**,**,C,1
13492,**,C,**,**,C,65
13493,**,C,**,**,C,16
13494,**,C,**,**,C,56
13495,**,C,**,**,C,36
13496,**,C,**,**,C,93
13497,**,C,**,**,C,38
13498,**,C,**,**,C,67
13499,**,C,**,**,C,39
13500,**,C,**,**,C,84
13501,**,C,**,**,C,93
13502,**,C,**,**,C,40
13503,**,C,**,**,C,27
13504,**,C,**,**,C,58
13505,**,C,**,**,C,83
13506,**,C,**,**,C,65
13507,**,C,**,**,C,74
13508,**,C,**,**,C,90
13509,**,C,**,**,C,21
13510,**,C,**,**,C,88
13511,**,C,**,**,C,55
13512,**,C,**,**,C,32
13513,**,C,**,**,C,72
13514,**,C,**,**,C,67
13515,**,C,**,**,C,33
13516,**,C,**,**,C,11
13517,**,C,**,**,C,96
13518,**,C,**,**,C,6
13519,**,C,**,**,C,63
13520,**,C,**,**,C,26
13521,**,C,**,**,C,36
13522,**,C,**,**,C,59
13523,**,C,**,**,C,39
13524,**,C,**,**,C,88
13525,**,C,**,**,C,41
13526,**,C,**,**,C,19
13527,**,C,**,**,C,58
13528,**,C,**,**,C,74
13529,**,C,**,**,C,41
13530,**,C,**,**,C,75
13531,**,C,**,**,C,37
13532,**,C,**,**,C,10
13533,**,C,**,**,C,38
13534,**,C,**,**,C,28
13535,**,C,**,**,C,86
13536,**,C,**,**,C,46
13537,**,C,**,**,C,64
13538,**,C,**,**,C,7
13539,**,C,**,**,C,70
13540,**,C,**,**,C,96
13541,**,C,**,**,C,81
13542,**,C,**,**,C,76
13543,**,C,**,**,C,14
13544,**,C,**,**,C,88
13545,**,C,**,**,C,67
13546,**,C,**,**,C,6
13547,**,C,**,**,C,93
13548,**,C,**,**,C,14
13549,**,C,**,**,C,77
13550,**,C,**,**,C,85
13551,**,C,**,**,C,66
13552,**,C,**,**,C,71
13553,**,C,**,**,C,4
13554,**,C,**,**,C,4
13555,**,C,**,**,C,43
13556,**,C,**,**,C,51
13557,**,C,**,**,C,15
13558,**,C,**,**,C,42
13559,**,C,**,**,C,28
13560,**,C,**,**,C,22
13561,**,C,**,**,C,44
13562,**,C,**,**,C,47
13563,**,C,**,**,C,60
13564,**,C,**,**,C,37
13565,**,C,**,**,C,98
13566,**,C,**,**,C,74
13567,**,C,**,**,C,43
13568,**,C,**,**,C,30
13569,**,C,**,**,C,46
13570,**,C,**,**,C,95
13571,**,C,**,**,C,38
13572,**,C,**,**,C,28
13573,**,C,**,**,C,47
13574,**,C,**,**,C,4
13575,**,C,**,**,C,57
13576,**,C,**,**,C,29
13577,**,C,**,**,C,59
13578,**,C,**,**,C,27
13579,**,C,**,**,C,77
13580,**,C,**,**,C,15
13581,**,C,**,**,C,72
13582,**,C,**,**,C,34
13583,**,C,**,**,C,23
13584,**,C,**,**,C,80
13585,**,C,**,**,C,37
13586,**,C,**,**,C,13
13587,**,C,**,**,C,45
13588,**,C,**,**,C,99
13589,**,C,**,**,C,76
13590,**,C,**,**,C,56
13591,**,C,**,**,C,4
13592,**,C,**,**,C,35
13593,**,C,**,**,C,99
13594,**,C,**,**,C,70
13595,**,C,**,**,C,63
13596,**,C,**,**,C,89
13597,**,C,**,**,C,7
13598,**,C,**,**,C,96
13599,**,C,**,**,C,37
13600,**,C,**,**,C,67
13601,**,C,**,**,C,19
13602,**,C,**,**,C,94
13603,**,C,**,**,C,97
13604,**,C,**,**,C,18
13605,**,C,**,**,C,79
13606,**,C,**,**,C,18
13607,**,C,**,**,C,13
13608,**,C,**,**,C,57
13609,**,C,**,**,C,53
13610,**,C,**,**,C,42
13611,**,C,**,**,C,29
13612,**,C,**,**,C,42
13613,**,C,**,**,C,18
13614,**,C,**,**,C,18
13615,**,C,**,**,C,6
13616,**,C,**,**,C,67
13617,**,C,**,**,C,55
13618,**,C,**,**,C,33
13619,**,C,**,**,C,53
13620,**,C,**,**,C,49
13621,**,C,**,**,C,31
13622,**,C,**,**,C,77
13623,**,C,**,**,C,67
13624,**,C,**,**,C,3
13625,**,C,**,**,C,51
13626,**,C,**,**,C,21
13627,**,C,**,**,C,99
13628,**,C,**,**,C,31
13629,**,C,**,**,C,40
13630,**,C,**,**,C,16
13631,**,C,**,**,C,35
13632,**,C,**,**,C,77
13633,**,C,**,**,C,47
13634,**,C,**,**,C,2
13635,**,C,**,**,C,61
13636,**,C,**,**,C,45
13637,**,C,**,**,C,29
13638,**,C,**,**,C,3
13639,**,C,**,**,C,89
13640,**,C,**,**,C,75
13641,**,C,**,**,C,72
13642,**,C,**,**,C,59
13643,**,C,**,**,C,97
13644,**,C,**,**,C,54
13645,**,C,**,**,C,54
13646,**,C,**,**,C,52
13647,**,C,**,**,C,15
13648,**,C,**,**,C,8
13649,**,C,**,**,C,41
13650,**,C,**,**,C,3
13651,**,C,**,**,C,75
13652,**,C,**,**,C,51
13653,**,C,**,**,C,94
13654,**,C,**,**,C,20
13655,**,C,**,**,C,99
13656,**,C,**,**,C,68
13657,**,C,**,**,C,16
13658,**,C,**,**,C,12
13659,**,C,**,**,C,57
13660,**,C,**,**,C,31
13661,**,C,**,**,C,34
13662,**,C,**,**,C,48
13663,**,C,**,**,C,40
13664,**,C,**,**,C,43
13665,**,C,**,**,C,77
13666,**,C,**,**,C,64
13667,**,C,**,**,C,36
13668,**,C,**,**,C,38
13669,**,C,**,**,C,96
13670,**,C,**,**,C,82
13671,**,C,**,**,C,11
13672,**,C,**,**,C,26
13673,**,C,**,**,C,24
13674,**,C,**,**,C,73
13675,**,C,**,**,C,68
13676,**,C,**,**,C,4
13677,**,C,**,**,C,4
13678,**,C,**,**,C,80
13679,**,C,**,**,C,1
13680,**,C,**,**,C,58
13681,**,C,**,**,C,38
13682,**,C,**,**,C,89
13683,**,C,**,**,C,14
13684,**,C,**,**,C,24
13685,**,C,**,**,C,53
13686,**,C,**,**,C,6
13687,**,C,**,**,C,28
13688,**,C,**,**,C,15
13689,**,C,**,**,C,7
13690,**,C,**,**,C,29
13691,**,C,**,**,C,69
13692,**,C,**,**,C,12
13693,**,C,**,**,C,66
13694,**,C,**,**,C,22
13695,**,C,**,**,C,84
13696,**,C,**,**,C,79
13697,**,C,**,**,C,60
13698,**,C,**,**,C,47
13699,**,C,**,**,C,72
13700,**,C,**,**,C,26
13701,**,C,**,**,C,92
13702,**,C,**,**,C,56
13703,**,C,**,**,C,24
13704,**,C,**,**,C,81
13705,**,C,**,**,C,83
13706,**,C,**,**,C,31
13707,**,C,**,**,C,95
13708,**,C,**,**,C,58
13709,**,C,**,**,C,74
13710,**,C,**,**,C,67
13711,**,C,**,**,C,22
13712,**,C,**,**,C,56
13713,**,C,**,**,C,1
13714,**,C,**,**,C,73
13715,**,C,**,**,C,20
13716,**,C,**,**,C,60
13717,**,C,**,**,C,38
13718,**,C,**,**,C,14
13719,**,C,**,**,C,96
13720,**,C,**,**,C,71
13721,**,C,**,**,C,93
13722,**,C,**,**,C,3
13723,**,C,**,**,C,37
13724,**,C,**,**,C,18
13725,**,C,**,**,C,99
13726,**,C,**,**,C,22
13727,**,C,**,**,C,61
13728,**,C,**,**,C,90
13729,**,C,**,**,C,37
13730,**,C,**,**,C,55
13731,**,C,**,**,C,99
13732,**,C,**,**,C,80
13733,**,C,**,**,C,17
13734,**,C,**,**,C,26
13735,**,C,**,**,C,76
13736,**,C,**,**,C,34
13737,**,C,**,**,C,7
13738,**,C,**,**,C,84
13739,**,C,**,**,C,19
13740,**,C,**,**,C,6
13741,**,C,**,**,C,69
13742,**,C,**,**,C,52
13743,**,C,**,**,C,91
13744,**,C,**,**,C,48
13745,**,C,**,**,C,88
13746,**,C,**,**,C,59
13747,**,C,**,**,C,44
13748,**,C,**,**,C,53
13749,**,C,**,**,C,25
13750,**,C,**,**,C,81
13751,**,C,**,**,C,80
13752,**,C,**,**,C,34
13753,**,C,**,**,C,14
13754,**,C,**,**,C,31
13755,**,C,**,**,C,75
13756,**,C,**,**,C,79
13757,**,C,**,**,C,89
13758,**,C,**,**,C,76
13759,**,C,**,**,C,31
13760,**,C,**,**,C,45
13761,**,C,**,**,C,83
13762,**,C,**,**,C,76
13763,**,C,**,**,C,61
13764,**,C,**,**,C,35
13765,**,C,**,**,C,34
13766,**,C,**,**,C,85
13767,**,C,**,**,C,10
13768,**,C,**,**,C,71
13769,**,C,**,**,C,77
13770,**,C,**,**,C,51
13771,**,C,**,**,C,28
13772,**,C,**,**,C,71
13773,**,C,**,**,C,62
13774,**,C,**,**,C,26
13775,**,C,**,**,C,38
13776,**,C,**,**,C,90
13777,**,C,**,**,C,91
13778,**,C,**,**,C,87
13779,**,C,**,**,C,96
13780,**,C,**,**,C,80
13781,**,C,**,**,C,45
13782,**,C,**,**,C,53
13783,**,C,**,**,C,87
13784,**,C,**,**,C,48
13785,**,C,**,**,C,50
13786,**,C,**,**,C,30
13787,**,C,**,**,C,62
13788,**,C,**,**,C,5
13789,**,C,**,**,C,22
13790,**,C,**,**,C,89
13791,**,C,**,**,C,78
13792,**,C,**,**,C,61
13793,**,C,**,**,C,35
13794,**,C,**,**,C,57
13795,**,C,**,**,C,58
13796,**,C,**,**,C,39
13797,**,C,**,**,C,91
13798,**,C,**,**,C,33
13799,**,C,**,**,C,79
13800,**,C,**,**,C,33
13801,**,C,**,**,C,85
13802,**,C,**,**,C,79
13803,**,C,**,**,C,88
13804,**,C,**,**,C,23
13805,**,C,**,**,C,8
13806,**,C,**,**,C,71
13807,**,C,**,**,C,76
13808,**,C,**,**,C,87
13809,**,C,**,**,C,17
13810,**,C,**,**,C,19
13811,**,C,**,**,C,59
13812,**,C,**,**,C,66
13813,**,C,**,**,C,65
13814,**,C,**,**,C,94
13815,**,C,**,**,C,62
13816,**,C,**,**,C,22
13817,**,C,**,**,C,38
13818,**,C,**,**,C,82
13819,**,C,**,**,C,12
13820,**,C,**,**,C,71
13821,**,C,**,**,C,97
13822,**,C,**,**,C,22
13823,**,C,**,**,C,35
13824,**,C,**,**,C,14
13825,**,C,**,**,C,19
13826,**,C,**,**,C,4
13827,**,C,**,**,C,59
13828,**,C,**,**,C,89
13829,**,C,**,**,C,92
13830,**,C,**,**,C,94
13831,**,C,**,**,C,40
13832,**,C,**,**,C,91
13833,**,C,**,**,C,56
13834,**,C,**,**,C,97
13835,**,C,**,**,C,71
13836,**,C,**,**,C,98
13837,**,C,**,**,C,36
13838,**,C,**,**,C,6
13839,**,C,**,**,C,73
13840,**,C,**,**,C,51
13841,**,C,**,**,C,11
13842,**,C,**,**,C,12
13843,**,C,**,**,C,3
13844,**,C,**,**,C,88
13845,**,C,**,**,C,20
13846,**,C,**,**,C,57
13847,**,C,**,**,C,50
13848,**,C,**,**,C,32
13849,**,C,**,**,C,94
13850,**,C,**,**,C,80
13851,**,C,**,**,C,40
13852,**,C,**,**,C,33
13853,**,C,**,**,C,29
13854,**,C,**,**,C,74
13855,**,C,**,**,C,64
13856,**,C,**,**,C,85
13857,**,C,**,**,C,95
13858,**,C,**,**,C,43
13859,**,C,**,**,C,80
13860,**,C,**,**,C,55
13861,**,C,**,**,C,58
13862,**,C,**,**,C,70
13863,**,C,**,**,C,59
13864,**,C,**,**,C,97
13865,**,C,**,**,C,8
13866,**,C,**,**,C,61
13867,**,C,**,**,C,28
13868,**,C,**,**,C,85
13869,**,C,**,**,C,55
13870,**,C,**,**,C,68
13871,**,C,**,**,C,97
13872,**,C,**,**,C,69
13873,**,C,**,**,C,7
13874,**,C,**,**,C,53
13875,**,C,**,**,C,38
13876,**,C,**,**,C,19
13877,**,C,**,**,C,98
13878,**,C,**,**,C,13
13879,**,C,**,**,C,22
13880,**,C,**,**,C,75
13881,**,C,**,**,C,11
13882,**,C,**,**,C,81
13883,**,C,**,**,C,39
13884,**,C,**,**,C,61
13885,**,C,**,**,C,11
13886,**,C,**,**,C,66
13887,**,C,**,**,C,47
13888,**,C,**,**,C,92
13889,**,C,**,**,C,80
13890,**,C,**,**,C,87
13891,**,C,**,**,C,42
13892,**,C,**,**,C,98
13893,**,C,**,**,C,55
13894,**,C,**,**,C,60
13895,**,C,**,**,C,35
13896,**,C,**,**,C,38
13897,**,C,**,**,C,34
13898,**,C,**,**,C,77
13899,**,C,**,**,C,48
13900,**,C,**,**,C,21
13901,**,C,**,**,C,34
13902,**,C,**,**,C,99
13903,**,C,**,**,C,13
13904,**,C,**,**,C,80
13905,**,C,**,**,C,66
13906,**,C,**,**,C,32
13907,**,C,**,**,C,87
13908,**,C,**,**,C,20
13909,**,C,**,**,C,8
13910,**,C,**,**,C,24
13911,**,C,**,**,C,18
13912,**,C,**,**,C,7
13913,**,C,**,**,C,88
13914,**,C,**,**,C,11
13915,**,C,**,**,C,8
13916,**,C,**,**,C,94
13917,**,C,**,**,C,47
13918,**,C,**,**,C,26
13919,**,C,**,**,C,91
13920,**,C,**,**,C,24
13921,**,C,**,**,C,29
13922,**,C,**,**,C,80
13923,**,C,**,**,C,70
13924,**,C,**,**,C,37
13925,**,C,**,**,C,75
13926,**,C,**,**,C,38
13927,**,C,**,**,C,33
13928,**,C,**,**,C,82
13929,**,C,**,**,C,19
13930,**,C,**,**,C,35
13931,**,C,**,**,C,6
13932,**,C,**,**,C,3
13933,**,C,**,**,C,91
13934,**,C,**,**,C,63
13935,**,C,**,**,C,76
13936,**,C,**,**,C,9
13937,**,C,**,**,C,96
13938,**,C,**,**,C,93
13939,**,C,**,**,C,12
13940,**,C,**,**,C,2
13941,**,C,**,**,C,57
13942,**,C,**,**,C,100
13943,**,C,**,**,C,32
13944,**,C,**,**,C,80
13945,**,C,**,**,C,51
13946,**,C,**,**,C,15
13947,**,C,**,**,C,89
13948,**,C,**,**,C,81
13949,**,C,**,**,C,63
13950,**,C,**,**,C,17
13951,**,C,**,**,C,58
13952,**,C,**,**,C,63
13953,**,C,**,**,C,25
13954,**,C,**,**,C,48
13955,**,C,**,**,C,51
13956,**,C,**,**,C,60
13957,**,C,**,**,C,9
13958,**,C,**,**,C,78
13959,**,C,**,**,C,78
13960,**,C,**,**,C,25
13961,**,C,**,**,C,9
13962,**,C,**,**,C,80
13963,**,C,**,**,C,46
13964,**,C,**,**,C,43
13965,**,C,**,**,C,15
13966,**,C,**,**,C,23
13967,**,C,**,**,C,74
13968,**,C,**,**,C,63
13969,**,C,**,**,C,3
13970,**,C,**,**,C,56
13971,**,C,**,**,C,35
13972,**,C,**,**,C,51
13973,**,C,**,**,C,91
13974,**,C,**,**,C,28
13975,**,C,**,**,C,48
13976,**,C,**,**,C,24
13977,**,C,**,**,C,11
13978,**,C,**,**,C,29
13979,**,C,**,**,C,18
13980,**,C,**,**,C,32
13981,**,C,**,**,C,82
13982,**,C,**,**,C,79
13983,**,C,**,**,C,96
13984,**,C,**,**,C,89
13985,**,C,**,**,C,32
13986,**,C,**,**,C,23
13987,**,C,**,**,C,80
13988,**,C,**,**,C,84
13989,**,C,**,**,C,19
13990,**,C,**,**,C,33
13991,**,C,**,**,C,54
13992,**,C,**,**,C,38
13993,**,C,**,**,C,3
13994,**,C,**,**,C,49
13995,**,C,**,**,C,90
13996,**,C,**,**,C,15
13997,**,C,**,**,C,80
13998,**,C,**,**,C,43
13999,**,C,**,**,C,15
14000,**,C,**,**,C,13
14001,**,C,**,**,C,4
14002,**,C,**,**,C,57
14003,**,C,**,**,C,88
14004,**,C,**,**,C,52
14005,**,C,**,**,C,73
14006,**,C,**,**,C,91
14007,**,C,**,**,C,94
14008,**,C,**,**,C,25
14009,**,C,**,**,C,70
14010,**,C,**,**,C,52
14011,**,C,**,**,C,20
14012,**,C,**,**,C,40
14013,**,C,**,**,C,100
14014,**,C,**,**,C,17
14015,**,C,**,**,C,78
14016,**,C,**,**,C,76
14017,**,C,**,**,C,88
14018,**,C,**,**,C,52
14019,**,C,**,**,C,70
14020,**,C,**,**,C,51
14021,**,C,**,**,C,27
14022,**,C,**,**,C,78
14023,**,C,**,**,C,65
14024,**,C,**,**,C,68
14025,**,C,**,**,C,16
14026,**,C,**,**,C,71
14027,**,C,**,**,C,37
14028,**,C,**,**,C,74
14029,**,C,**,**,C,46
14030,**,C,**,**,C,35
14031,**,C,**,**,C,91
14032,**,C,**,**,C,3
14033,**,C,**,**,C,22
14034,**,C,**,**,C,43
14035,**,C,**,**,C,28
14036,**,C,**,**,C,81
14037,**,C,**,**,C,33
14038,**,C,**,**,C,62
14039,**,C,**,**,C,27
14040,**,C,**,**,C,47
14041,**,C,**,**,C,72
14042,**,C,**,**,C,21
14043,**,C,**,**,C,46
14044,**,C,**,**,C,83
14045,**,C,**,**,C,20
14046,**,C,**,**,C,81
14047,**,C,**,**,C,47
14048,**,C,**,**,C,32
14049,**,C,**,**,C,37
14050,**,C,**,**,C,80
14051,**,C,**,**,C,31
14052,**,C,**,**,C,83
14053,**,C,**,**,C,16
14054,**,C,**,**,C,34
14055,**,C,**,**,C,12
14056,**,C,**,**,C,70
14057,**,C,**,**,C,54
14058,**,C,**,**,C,36
14059,**,C,**,**,C,92
14060,**,C,**,**,C,22
14061,**,C,**,**,C,96
14062,**,C,**,**,C,49
14063,**,C,**,**,C,72
14064,**,C,**,**,C,32
14065,**,C,**,**,C,33
14066,**,C,**,**,C,95
14067,**,C,**,**,C,13
14068,**,C,**,**,C,100
14069,**,C,**,**,C,89
14070,**,C,**,**,C,40
14071,**,C,**,**,C,76
14072,**,C,**,**,C,44
14073,**,C,**,**,C,73
14074,**,C,**,**,C,31
14075,**,C,**,**,C,37
14076,**,C,**,**,C,53
14077,**,C,**,**,C,63
14078,**,C,**,**,C,61
14079,**,C,**,**,C,31
14080,**,C,**,**,C,87
14081,**,C,**,**,C,60
14082,**,C,**,**,C,24
14083,**,C,**,**,C,98
14084,**,C,**,**,C,51
14085,**,C,**,**,C,43
14086,**,C,**,**,C,23
14087,**,C,**,**,C,40
14088,**,C,**,**,C,11
14089,**,C,**,**,C,54
14090,**,C,**,**,C,10
14091,**,C,**,**,C,27
14092,**,C,**,**,C,49
14093,**,C,**,**,C,97
14094,**,C,**,**,C,37
14095,**,C,**,**,C,7
14096,**,C,**,**,C,73
14097,**,C,**,**,C,68
14098,**,C,**,**,C,10
14099,**,C,**,**,C,9
14100,**,C,**,**,C,7
14101,**,C,**,**,C,13
14102,**,C,**,**,C,18
14103,**,C,**,**,C,46
14104,**,C,**,**,C,14
14105,**,C,**,**,C,46
14106,**,C,**,**,C,73
14107,**,C,**,**,C,100
14108,**,C,**,**,C,60
14109,**,C,**,**,C,52
14110,**,C,**,**,C,58
14111,**,C,**,**,C,83
14112,**,C,**,**,C,42
14113,**,C,**,**,C,95
14114,**,C,**,**,C,28
14115,**,C,**,**,C,70
14116,**,C,**,**,C,85
14117,**,C,**,**,C,40
14118,**,C,**,**,C,23
14119,**,C,**,**,C,71
14120,**,C,**,**,C,30
14121,**,C,**,**,C,26
14122,**,C,**,**,C,1
14123,**,C,**,**,C,68
14124,**,C,**,**,C,27
14125,**,C,**,**,C,51
14126,**,C,**,**,C,66
14127,**,C,**,**,C,42
14128,**,C,**,**,C,48
14129,**,C,**,**,C,62
14130,**,C,**,**,C,50
14131,**,C,**,**,C,78
14132,**,C,**,**,C,19
14133,**,C,**,**,C,72
14134,**,C,**,**,C,57
14135,**,C,**,**,C,52
14136,**,C,**,**,C,2
14137,**,C,**,**,C,28
14138,**,C,**,**,C,77
14139,**,C,**,**,C,98
14140,**,C,**,**,C,76
14141,**,C,**,**,C,18
14142,**,C,**,**,C,55
14143,**,C,**,**,C,85
14144,**,C,**,**,C,78
14145,**,C,**,**,C,1
14146,**,C,**,**,C,38
14147,**,C,**,**,C,72
14148,**,C,**,**,C,75
14149,**,C,**,**,C,46
14150,**,C,**,**,C,16
14151,**,C,**,**,C,47
14152,**,C,**,**,C,17
14153,**,C,**,**,C,44
14154,**,C,**,**,C,11
14155,**,C,**,**,C,4
14156,**,C,**,**,C,29
14157,**,C,**,**,C,69
14158,**,C,**,**,C,49
14159,**,C,**,**,C,73
14160,**,C,**,**,C,77
14161,**,C,**,**,C,48
14162,**,C,**,**,C,4
14163,**,C,**,**,C,40
14164,**,C,**,**,C,34
14165,**,C,**,**,C,35
14166,**,C,**,**,C,35
